,Time,Type,Zone1,Zone2,Zone3
514,172,Salmon,0.0,-1.0,1.0
515,172,Clown,0.0,0.0,0.0
516,173,Tuna,-1.0,1.0,0.0
517,173,Salmon,0.0,1.0,-1.0
518,173,Clown,0.0,0.0,0.0
519,174,Tuna,0.0,0.0,0.0
520,174,Salmon,0.0,-1.0,1.0
521,174,Clown,0.0,0.0,0.0
522,175,Tuna,0.0,0.0,0.0
523,175,Salmon,1.0,-1.0,0.0
524,175,Clown,1.0,-1.0,0.0
525,176,Tuna,-1.0,1.0,0.0
526,176,Salmon,0.0,0.0,0.0
527,176,Clown,0.0,0.0,0.0
528,177,Tuna,1.0,-1.0,0.0
529,177,Salmon,1.0,-1.0,0.0
530,177,Clown,1.0,-1.0,0.0
531,178,Tuna,0.0,0.0,0.0
532,178,Salmon,0.0,1.0,-1.0
533,178,Clown,0.0,0.0,0.0
534,179,Tuna,0.0,0.0,0.0
535,179,Salmon,0.0,0.0,0.0
536,179,Clown,1.0,-1.0,0.0
537,180,Tuna,-1.0,1.0,0.0
538,180,Salmon,2.0,-1.0,-1.0
539,180,Clown,0.0,0.0,0.0
540,181,Tuna,0.0,0.0,0.0
541,181,Salmon,1.0,-1.0,0.0
542,181,Clown,0.0,0.0,0.0
543,182,Tuna,-1.0,1.0,0.0
544,182,Salmon,0.0,0.0,0.0
545,182,Clown,0.0,0.0,0.0
546,183,Tuna,0.0,1.0,-1.0
547,183,Salmon,0.0,0.0,0.0
548,183,Clown,0.0,0.0,0.0
549,184,Tuna,1.0,-1.0,0.0
550,184,Salmon,1.0,-1.0,0.0
551,184,Clown,0.0,0.0,0.0
552,185,Tuna,1.0,-2.0,1.0
553,185,Salmon,1.0,-1.0,0.0
554,185,Clown,0.0,0.0,0.0
555,186,Tuna,0.0,0.0,0.0
556,186,Salmon,0.0,0.0,0.0
557,186,Clown,0.0,0.0,0.0
558,187,Tuna,0.0,0.0,0.0
559,187,Salmon,0.0,0.0,0.0
560,187,Clown,0.0,0.0,0.0
561,188,Tuna,0.0,-1.0,1.0
562,188,Salmon,1.0,-2.0,1.0
563,188,Clown,0.0,0.0,0.0
564,189,Tuna,0.0,0.0,0.0
565,189,Salmon,0.0,0.0,0.0
566,189,Clown,0.0,0.0,0.0
567,190,Tuna,0.0,-1.0,1.0
568,190,Salmon,0.0,0.0,0.0
569,190,Clown,0.0,0.0,0.0
570,191,Tuna,0.0,-1.0,1.0
571,191,Salmon,-1.0,1.0,0.0
572,191,Clown,0.0,0.0,0.0
573,192,Tuna,0.0,0.0,0.0
574,192,Salmon,0.0,0.0,0.0
575,192,Clown,0.0,0.0,0.0
576,193,Tuna,1.0,-1.0,0.0
577,193,Salmon,0.0,0.0,0.0
578,193,Clown,0.0,0.0,0.0
579,194,Tuna,0.0,0.0,0.0
580,194,Salmon,1.0,-1.0,0.0
581,194,Clown,0.0,0.0,0.0
582,195,Tuna,0.0,0.0,0.0
583,195,Salmon,0.0,0.0,0.0
584,195,Clown,0.0,0.0,0.0
585,196,Tuna,0.0,1.0,-1.0
586,196,Salmon,0.0,-1.0,1.0
587,196,Clown,0.0,0.0,0.0
588,197,Tuna,0.0,0.0,0.0
589,197,Salmon,1.0,-1.0,0.0
590,197,Clown,-1.0,1.0,0.0
591,198,Tuna,0.0,0.0,0.0
592,198,Salmon,0.0,0.0,0.0
593,198,Clown,0.0,0.0,0.0
594,199,Tuna,0.0,0.0,0.0
595,199,Salmon,-1.0,1.0,0.0
596,199,Clown,0.0,0.0,0.0
597,200,Tuna,0.0,0.0,0.0
598,200,Salmon,1.0,-2.0,1.0
599,200,Clown,0.0,0.0,0.0
600,201,Tuna,0.0,-1.0,1.0
601,201,Salmon,0.0,0.0,0.0
602,201,Clown,0.0,0.0,0.0
603,202,Tuna,0.0,1.0,-1.0
604,202,Salmon,-1.0,1.0,0.0
605,202,Clown,0.0,0.0,0.0
606,203,Tuna,0.0,0.0,0.0
607,203,Salmon,-1.0,1.0,0.0
608,203,Clown,-1.0,1.0,0.0
609,204,Tuna,0.0,0.0,0.0
610,204,Salmon,0.0,0.0,0.0
611,204,Clown,0.0,0.0,0.0
612,205,Tuna,0.0,0.0,0.0
613,205,Salmon,0.0,0.0,0.0
614,205,Clown,0.0,0.0,0.0
615,206,Tuna,0.0,0.0,0.0
616,206,Salmon,0.0,1.0,-1.0
617,206,Clown,0.0,0.0,0.0
618,207,Tuna,0.0,-1.0,1.0
619,207,Salmon,1.0,-2.0,1.0
620,207,Clown,0.0,0.0,0.0
621,208,Tuna,0.0,0.0,0.0
622,208,Salmon,1.0,-1.0,0.0
623,208,Clown,1.0,-1.0,0.0
624,209,Tuna,0.0,0.0,0.0
625,209,Salmon,-1.0,1.0,0.0
626,209,Clown,0.0,0.0,0.0
627,210,Tuna,0.0,0.0,0.0
628,210,Salmon,-1.0,1.0,0.0
629,210,Clown,1.0,-1.0,0.0
630,211,Tuna,0.0,0.0,0.0
631,211,Salmon,0.0,0.0,0.0
632,211,Clown,0.0,0.0,0.0
633,212,Tuna,0.0,0.0,0.0
634,212,Salmon,0.0,0.0,0.0
635,212,Clown,0.0,0.0,0.0
636,213,Tuna,0.0,0.0,0.0
637,213,Salmon,0.0,0.0,0.0
638,213,Clown,0.0,0.0,0.0
639,214,Tuna,0.0,0.0,0.0
640,214,Salmon,-2.0,0.0,2.0
641,214,Clown,0.0,0.0,0.0
642,215,Tuna,0.0,0.0,0.0
643,215,Salmon,0.0,0.0,0.0
644,215,Clown,0.0,0.0,0.0
645,216,Tuna,0.0,0.0,0.0
646,216,Salmon,-1.0,1.0,0.0
647,216,Clown,0.0,0.0,0.0
648,217,Tuna,0.0,-1.0,1.0
649,217,Salmon,0.0,-1.0,1.0
650,217,Clown,0.0,0.0,0.0
651,218,Tuna,0.0,0.0,0.0
652,218,Salmon,1.0,-1.0,0.0
653,218,Clown,0.0,0.0,0.0
654,219,Tuna,0.0,0.0,0.0
655,219,Salmon,0.0,0.0,0.0
656,219,Clown,0.0,0.0,0.0
657,220,Tuna,0.0,0.0,0.0
658,220,Salmon,0.0,0.0,0.0
659,220,Clown,0.0,0.0,0.0
660,221,Tuna,0.0,0.0,0.0
661,221,Salmon,-1.0,2.0,-1.0
662,221,Clown,0.0,0.0,0.0
663,222,Tuna,0.0,0.0,0.0
664,222,Salmon,1.0,-1.0,0.0
