,Time,Type,Zone1,Zone2,Zone3
81,28,Tuna,1.0,-1.0,0.0
82,28,Salmon,1.0,-1.0,0.0
83,28,Clown,0.0,0.0,0.0
84,29,Tuna,0.0,0.0,0.0
85,29,Salmon,-2.0,2.0,0.0
86,29,Clown,-3.0,3.0,0.0
87,30,Tuna,0.0,0.0,0.0
88,30,Salmon,0.0,0.0,0.0
89,30,Clown,0.0,0.0,0.0
90,31,Tuna,0.0,0.0,0.0
91,31,Salmon,-1.0,0.0,1.0
92,31,Clown,0.0,0.0,0.0
93,32,Tuna,1.0,-1.0,0.0
94,32,Salmon,2.0,-2.0,0.0
95,32,Clown,0.0,0.0,0.0
96,33,Tuna,0.0,0.0,0.0
97,33,Salmon,1.0,-1.0,0.0
98,33,Clown,-3.0,3.0,0.0
99,34,Tuna,1.0,0.0,-1.0
100,34,Salmon,0.0,0.0,0.0
101,34,Clown,0.0,0.0,0.0
102,35,Tuna,-1.0,1.0,0.0
103,35,Salmon,0.0,0.0,0.0
104,35,Clown,0.0,0.0,0.0
105,36,Tuna,0.0,0.0,0.0
106,36,Salmon,-2.0,2.0,0.0
107,36,Clown,0.0,0.0,0.0
108,37,Tuna,0.0,0.0,0.0
109,37,Salmon,0.0,0.0,0.0
110,37,Clown,0.0,0.0,0.0
111,38,Tuna,0.0,-1.0,1.0
112,38,Salmon,-2.0,2.0,0.0
113,38,Clown,3.0,-6.0,3.0
114,39,Tuna,0.0,0.0,0.0
115,39,Salmon,-1.0,1.0,0.0
116,39,Clown,0.0,0.0,0.0
117,40,Tuna,0.0,0.0,0.0
118,40,Salmon,-1.0,1.0,0.0
119,40,Clown,0.0,0.0,0.0
120,41,Tuna,1.0,-1.0,0.0
121,41,Salmon,0.0,0.0,0.0
122,41,Clown,0.0,0.0,0.0
123,42,Tuna,1.0,-2.0,1.0
124,42,Salmon,-2.0,2.0,0.0
125,42,Clown,0.0,0.0,0.0
126,43,Tuna,0.0,1.0,-1.0
127,43,Salmon,1.0,-1.0,0.0
128,43,Clown,0.0,0.0,0.0
129,44,Tuna,0.0,0.0,0.0
130,44,Salmon,-1.0,1.0,0.0
131,44,Clown,0.0,0.0,0.0
132,45,Tuna,0.0,0.0,0.0
133,45,Salmon,1.0,-1.0,0.0
134,45,Clown,3.0,-3.0,0.0
135,46,Tuna,-1.0,1.0,0.0
136,46,Salmon,0.0,0.0,0.0
137,46,Clown,0.0,0.0,0.0
138,47,Tuna,0.0,0.0,0.0
139,47,Salmon,2.0,-2.0,0.0
140,47,Clown,0.0,0.0,0.0
141,48,Tuna,1.0,-1.0,0.0
142,48,Salmon,1.0,-1.0,0.0
143,48,Clown,0.0,0.0,0.0
144,49,Tuna,-1.0,1.0,0.0
145,49,Salmon,0.0,1.0,-1.0
146,49,Clown,0.0,0.0,0.0
147,50,Tuna,-1.0,1.0,0.0
148,50,Salmon,0.0,0.0,0.0
149,50,Clown,0.0,0.0,0.0
150,51,Tuna,0.0,0.0,0.0
151,51,Salmon,0.0,0.0,0.0
152,51,Clown,0.0,0.0,0.0
153,52,Tuna,0.0,0.0,0.0
154,52,Salmon,0.0,0.0,0.0
155,52,Clown,-3.0,3.0,0.0
156,53,Tuna,0.0,0.0,0.0
157,53,Salmon,1.0,-1.0,0.0
158,53,Clown,0.0,-3.0,3.0
159,54,Tuna,0.0,0.0,0.0
160,54,Salmon,-1.0,1.0,0.0
161,54,Clown,0.0,0.0,0.0
162,55,Tuna,0.0,0.0,0.0
163,55,Salmon,-1.0,1.0,0.0
164,55,Clown,0.0,0.0,0.0
165,56,Tuna,-1.0,0.0,1.0
166,56,Salmon,2.0,-2.0,0.0
167,56,Clown,0.0,0.0,0.0
168,57,Tuna,1.0,-1.0,0.0
169,57,Salmon,3.0,-4.0,1.0
170,57,Clown,0.0,0.0,0.0
171,58,Tuna,1.0,-2.0,1.0
172,58,Salmon,0.0,0.0,0.0
173,58,Clown,0.0,0.0,0.0
174,59,Tuna,1.0,-1.0,0.0
175,59,Salmon,0.0,0.0,0.0
176,59,Clown,0.0,0.0,0.0
177,60,Tuna,0.0,0.0,0.0
178,60,Salmon,0.0,0.0,0.0
179,60,Clown,0.0,3.0,-3.0
180,61,Tuna,-1.0,1.0,0.0
181,61,Salmon,-1.0,1.0,0.0
182,61,Clown,0.0,0.0,0.0
183,62,Tuna,-1.0,1.0,0.0
184,62,Salmon,0.0,0.0,0.0
185,62,Clown,0.0,3.0,-3.0
186,63,Tuna,1.0,-1.0,0.0
187,63,Salmon,0.0,0.0,0.0
188,63,Clown,0.0,0.0,0.0
189,64,Tuna,0.0,-1.0,1.0
190,64,Salmon,-1.0,1.0,0.0
191,64,Clown,0.0,6.0,-6.0
192,65,Tuna,0.0,0.0,0.0
193,65,Salmon,1.0,-1.0,0.0
194,65,Clown,0.0,0.0,0.0
195,66,Tuna,0.0,1.0,-1.0
196,66,Salmon,0.0,0.0,0.0
197,66,Clown,0.0,0.0,0.0
198,67,Tuna,0.0,0.0,0.0
199,67,Salmon,0.0,0.0,0.0
200,67,Clown,0.0,0.0,0.0
201,68,Tuna,-1.0,1.0,0.0
202,68,Salmon,0.0,0.0,0.0
203,68,Clown,0.0,0.0,0.0
204,69,Tuna,0.0,0.0,0.0
205,69,Salmon,2.0,-2.0,0.0
206,69,Clown,0.0,0.0,0.0
207,70,Tuna,0.0,0.0,0.0
208,70,Salmon,0.0,0.0,0.0
209,70,Clown,3.0,-3.0,0.0
210,71,Tuna,0.0,0.0,0.0
211,71,Salmon,0.0,0.0,0.0
212,71,Clown,0.0,0.0,0.0
213,72,Tuna,0.0,0.0,0.0
214,72,Salmon,1.0,-1.0,0.0
215,72,Clown,0.0,-3.0,3.0
216,73,Tuna,0.0,1.0,-1.0
217,73,Salmon,1.0,-1.0,0.0
218,73,Clown,0.0,0.0,0.0
219,74,Tuna,0.0,0.0,0.0
220,74,Salmon,-1.0,1.0,0.0
221,74,Clown,-3.0,3.0,0.0
222,75,Tuna,0.0,-1.0,1.0
223,75,Salmon,0.0,0.0,0.0
224,75,Clown,0.0,0.0,0.0
225,76,Tuna,0.0,0.0,0.0
226,76,Salmon,0.0,0.0,0.0
227,76,Clown,0.0,0.0,0.0
228,77,Tuna,0.0,1.0,-1.0
229,77,Salmon,2.0,-2.0,0.0
230,77,Clown,0.0,0.0,0.0
231,78,Tuna,0.0,0.0,0.0
232,78,Salmon,0.0,0.0,0.0
233,78,Clown,0.0,3.0,-3.0
234,79,Tuna,-1.0,1.0,0.0
235,79,Salmon,-1.0,1.0,0.0
236,79,Clown,0.0,0.0,0.0
237,80,Tuna,0.0,0.0,0.0
238,80,Salmon,-1.0,1.0,0.0
239,80,Clown,0.0,0.0,0.0
240,81,Tuna,0.0,-2.0,2.0
241,81,Salmon,-1.0,1.0,0.0
242,81,Clown,0.0,0.0,0.0
243,82,Tuna,-1.0,1.0,0.0
244,82,Salmon,-1.0,1.0,0.0
245,82,Clown,0.0,3.0,-3.0
246,83,Tuna,0.0,0.0,0.0
247,83,Salmon,1.0,-1.0,0.0
248,83,Clown,0.0,0.0,0.0
249,84,Tuna,0.0,0.0,0.0
250,84,Salmon,-2.0,2.0,0.0
251,84,Clown,0.0,0.0,0.0
252,85,Tuna,1.0,-3.0,2.0
253,85,Salmon,0.0,0.0,0.0
254,85,Clown,0.0,0.0,0.0
255,86,Tuna,0.0,0.0,0.0
256,86,Salmon,-1.0,1.0,0.0
257,86,Clown,-3.0,3.0,0.0
258,87,Tuna,0.0,0.0,0.0
259,87,Salmon,-2.0,2.0,0.0
260,87,Clown,0.0,0.0,0.0
261,88,Tuna,0.0,0.0,0.0
262,88,Salmon,-1.0,1.0,0.0
263,88,Clown,0.0,0.0,0.0
264,89,Tuna,0.0,0.0,0.0
265,89,Salmon,0.0,0.0,0.0
266,89,Clown,-3.0,3.0,0.0
267,90,Tuna,0.0,0.0,0.0
268,90,Salmon,-1.0,1.0,0.0
269,90,Clown,0.0,0.0,0.0
270,91,Tuna,0.0,0.0,0.0
271,91,Salmon,-1.0,1.0,0.0
272,91,Clown,0.0,0.0,0.0
273,92,Tuna,0.0,-1.0,1.0
274,92,Salmon,1.0,-1.0,0.0
275,92,Clown,0.0,0.0,0.0
276,93,Tuna,0.0,-1.0,1.0
277,93,Salmon,-1.0,1.0,0.0
278,93,Clown,-3.0,3.0,0.0
279,94,Tuna,0.0,0.0,0.0
280,94,Salmon,1.0,-1.0,0.0
281,94,Clown,0.0,0.0,0.0
282,95,Tuna,0.0,0.0,0.0
283,95,Salmon,-1.0,1.0,0.0
284,95,Clown,0.0,0.0,0.0
285,96,Tuna,0.0,0.0,0.0
286,96,Salmon,-2.0,2.0,0.0
287,96,Clown,0.0,0.0,0.0
288,97,Tuna,0.0,0.0,0.0
289,97,Salmon,1.0,-1.0,0.0
290,97,Clown,0.0,0.0,0.0
291,98,Tuna,0.0,-1.0,1.0
292,98,Salmon,-1.0,1.0,0.0
293,98,Clown,-3.0,3.0,0.0
294,99,Tuna,1.0,-1.0,0.0
295,99,Salmon,0.0,0.0,0.0
296,99,Clown,0.0,0.0,0.0
297,100,Tuna,-1.0,1.0,0.0
298,100,Salmon,0.0,0.0,0.0
299,100,Clown,0.0,0.0,0.0
300,101,Tuna,0.0,1.0,-1.0
301,101,Salmon,-1.0,1.0,0.0
302,101,Clown,0.0,0.0,0.0
303,102,Tuna,0.0,0.0,0.0
304,102,Salmon,1.0,-1.0,0.0
305,102,Clown,0.0,3.0,-3.0
306,103,Tuna,0.0,0.0,0.0
307,103,Salmon,0.0,0.0,0.0
308,103,Clown,0.0,0.0,0.0
309,104,Tuna,0.0,2.0,-2.0
310,104,Salmon,2.0,-2.0,0.0
311,104,Clown,-3.0,3.0,0.0
312,105,Tuna,0.0,0.0,0.0
313,105,Salmon,0.0,0.0,0.0
314,105,Clown,0.0,0.0,0.0
315,106,Tuna,0.0,2.0,-2.0
316,106,Salmon,0.0,0.0,0.0
317,106,Clown,-3.0,3.0,0.0
318,107,Tuna,-2.0,2.0,0.0
319,107,Salmon,0.0,0.0,0.0
320,107,Clown,0.0,0.0,0.0
321,108,Tuna,0.0,1.0,-1.0
322,108,Salmon,1.0,-1.0,0.0
323,108,Clown,0.0,0.0,0.0
324,109,Tuna,0.0,0.0,0.0
325,109,Salmon,-2.0,2.0,0.0
326,109,Clown,0.0,-3.0,3.0
327,110,Tuna,0.0,0.0,0.0
328,110,Salmon,1.0,-1.0,0.0
329,110,Clown,0.0,-3.0,3.0
330,111,Tuna,1.0,-1.0,0.0
331,111,Salmon,1.0,-1.0,0.0
332,111,Clown,-6.0,6.0,0.0
333,112,Tuna,0.0,0.0,0.0
334,112,Salmon,0.0,0.0,0.0
335,112,Clown,0.0,0.0,0.0
336,113,Tuna,0.0,-1.0,1.0
337,113,Salmon,-1.0,1.0,0.0
338,113,Clown,-3.0,3.0,0.0
339,114,Tuna,1.0,-1.0,0.0
340,114,Salmon,0.0,0.0,0.0
341,114,Clown,0.0,0.0,0.0
342,115,Tuna,1.0,-2.0,1.0
343,115,Salmon,0.0,0.0,0.0
344,115,Clown,0.0,0.0,0.0
345,116,Tuna,0.0,0.0,0.0
346,116,Salmon,0.0,0.0,0.0
347,116,Clown,0.0,0.0,0.0
348,117,Tuna,0.0,0.0,0.0
349,117,Salmon,0.0,0.0,0.0
350,117,Clown,0.0,0.0,0.0
351,118,Tuna,1.0,-2.0,1.0
352,118,Salmon,0.0,1.0,-1.0
353,118,Clown,-3.0,3.0,0.0
354,119,Tuna,1.0,-1.0,0.0
355,119,Salmon,0.0,1.0,-1.0
356,119,Clown,0.0,0.0,0.0
357,120,Tuna,1.0,-1.0,0.0
358,120,Salmon,1.0,-1.0,0.0
359,120,Clown,0.0,0.0,0.0
360,121,Tuna,0.0,-1.0,1.0
361,121,Salmon,1.0,-1.0,0.0
362,121,Clown,0.0,0.0,0.0
363,122,Tuna,0.0,-1.0,1.0
364,122,Salmon,1.0,-1.0,0.0
365,122,Clown,0.0,3.0,-3.0
366,123,Tuna,0.0,0.0,0.0
367,123,Salmon,0.0,0.0,0.0
368,123,Clown,0.0,0.0,0.0
369,124,Tuna,0.0,-1.0,1.0
370,124,Salmon,1.0,-1.0,0.0
371,124,Clown,-3.0,3.0,0.0
372,125,Tuna,0.0,-1.0,1.0
373,125,Salmon,-1.0,0.0,1.0
374,125,Clown,0.0,0.0,0.0
375,126,Tuna,-1.0,2.0,-1.0
376,126,Salmon,1.0,0.0,-1.0
377,126,Clown,0.0,0.0,0.0
378,127,Tuna,0.0,0.0,0.0
379,127,Salmon,0.0,-1.0,1.0
380,127,Clown,0.0,0.0,0.0
381,128,Tuna,0.0,0.0,0.0
382,128,Salmon,0.0,-1.0,1.0
383,128,Clown,0.0,0.0,0.0
384,129,Tuna,1.0,-1.0,0.0
385,129,Salmon,0.0,0.0,0.0
386,129,Clown,3.0,-3.0,0.0
387,130,Tuna,0.0,-1.0,1.0
388,130,Salmon,0.0,0.0,0.0
389,130,Clown,0.0,0.0,0.0
390,131,Tuna,0.0,0.0,0.0
391,131,Salmon,0.0,0.0,0.0
392,131,Clown,0.0,0.0,0.0
393,132,Tuna,-2.0,2.0,0.0
394,132,Salmon,0.0,0.0,0.0
395,132,Clown,0.0,0.0,0.0
396,133,Tuna,-1.0,1.0,0.0
397,133,Salmon,-1.0,1.0,0.0
398,133,Clown,3.0,-3.0,0.0
399,134,Tuna,0.0,0.0,0.0
400,134,Salmon,1.0,-1.0,0.0
401,134,Clown,0.0,0.0,0.0
402,135,Tuna,0.0,0.0,0.0
403,135,Salmon,1.0,-1.0,0.0
404,135,Clown,0.0,0.0,0.0
405,136,Tuna,1.0,0.0,-1.0
406,136,Salmon,0.0,0.0,0.0
407,136,Clown,0.0,0.0,0.0
408,137,Tuna,0.0,0.0,0.0
409,137,Salmon,1.0,-1.0,0.0
410,137,Clown,0.0,0.0,0.0
411,138,Tuna,-2.0,2.0,0.0
412,138,Salmon,1.0,-1.0,0.0
413,138,Clown,0.0,0.0,0.0
414,139,Tuna,0.0,1.0,-1.0
415,139,Salmon,1.0,0.0,-1.0
416,139,Clown,0.0,0.0,0.0
417,140,Tuna,0.0,0.0,0.0
418,140,Salmon,1.0,-1.0,0.0
419,140,Clown,0.0,0.0,0.0
420,141,Tuna,0.0,0.0,0.0
421,141,Salmon,1.0,-1.0,0.0
422,141,Clown,-3.0,3.0,0.0
423,142,Tuna,0.0,0.0,0.0
424,142,Salmon,0.0,0.0,0.0
425,142,Clown,0.0,0.0,0.0
426,143,Tuna,0.0,0.0,0.0
427,143,Salmon,0.0,1.0,-1.0
428,143,Clown,0.0,3.0,-3.0
429,144,Tuna,0.0,-1.0,1.0
430,144,Salmon,-1.0,2.0,-1.0
431,144,Clown,0.0,0.0,0.0
432,145,Tuna,0.0,1.0,-1.0
433,145,Salmon,1.0,-1.0,0.0
434,145,Clown,3.0,-3.0,0.0
435,146,Tuna,0.0,1.0,-1.0
436,146,Salmon,0.0,0.0,0.0
437,146,Clown,0.0,0.0,0.0
438,147,Tuna,1.0,-1.0,0.0
439,147,Salmon,-1.0,1.0,0.0
440,147,Clown,0.0,0.0,0.0
441,148,Tuna,0.0,0.0,0.0
442,148,Salmon,1.0,-1.0,0.0
443,148,Clown,0.0,0.0,0.0
444,149,Tuna,0.0,1.0,-1.0
445,149,Salmon,1.0,-1.0,0.0
446,149,Clown,0.0,3.0,-3.0
447,150,Tuna,0.0,-1.0,1.0
448,150,Salmon,0.0,0.0,0.0
449,150,Clown,0.0,0.0,0.0
450,151,Tuna,-1.0,1.0,0.0
451,151,Salmon,0.0,0.0,0.0
452,151,Clown,0.0,3.0,-3.0
453,152,Tuna,-1.0,1.0,0.0
454,152,Salmon,1.0,-1.0,0.0
455,152,Clown,0.0,3.0,-3.0
456,153,Tuna,0.0,1.0,-1.0
457,153,Salmon,0.0,0.0,0.0
458,153,Clown,0.0,0.0,0.0
459,154,Tuna,0.0,-1.0,1.0
460,154,Salmon,-1.0,1.0,0.0
461,154,Clown,0.0,0.0,0.0
462,155,Tuna,0.0,1.0,-1.0
463,155,Salmon,0.0,-1.0,1.0
464,155,Clown,0.0,0.0,0.0
465,156,Tuna,0.0,0.0,0.0
466,156,Salmon,0.0,0.0,0.0
467,156,Clown,0.0,0.0,0.0
468,157,Tuna,0.0,0.0,0.0
469,157,Salmon,1.0,-1.0,0.0
470,157,Clown,6.0,-6.0,0.0
471,158,Tuna,0.0,0.0,0.0
472,158,Salmon,1.0,-1.0,0.0
473,158,Clown,0.0,3.0,-3.0
474,159,Tuna,1.0,-1.0,0.0
475,159,Salmon,1.0,-1.0,0.0
476,159,Clown,0.0,0.0,0.0
477,160,Tuna,1.0,-1.0,0.0
478,160,Salmon,-1.0,1.0,0.0
479,160,Clown,0.0,0.0,0.0
480,161,Tuna,0.0,0.0,0.0
481,161,Salmon,0.0,0.0,0.0
482,161,Clown,0.0,0.0,0.0
483,162,Tuna,0.0,0.0,0.0
484,162,Salmon,1.0,-1.0,0.0
485,162,Clown,0.0,0.0,0.0
486,163,Tuna,0.0,0.0,0.0
487,163,Salmon,1.0,-1.0,0.0
488,163,Clown,0.0,0.0,0.0
489,164,Tuna,0.0,-1.0,1.0
490,164,Salmon,0.0,0.0,0.0
491,164,Clown,0.0,0.0,0.0
492,165,Tuna,1.0,-1.0,0.0
493,165,Salmon,0.0,0.0,0.0
494,165,Clown,0.0,0.0,0.0
495,166,Tuna,-1.0,0.0,1.0
496,166,Salmon,1.0,-1.0,0.0
497,166,Clown,0.0,-3.0,3.0
498,167,Tuna,0.0,0.0,0.0
499,167,Salmon,-1.0,1.0,0.0
500,167,Clown,0.0,0.0,0.0
501,168,Tuna,0.0,0.0,0.0
502,168,Salmon,0.0,-1.0,1.0
503,168,Clown,0.0,0.0,0.0
504,169,Tuna,0.0,0.0,0.0
505,169,Salmon,-1.0,1.0,0.0
506,169,Clown,-3.0,3.0,0.0
507,170,Tuna,0.0,0.0,0.0
508,170,Salmon,1.0,-2.0,1.0
509,170,Clown,0.0,0.0,0.0
510,171,Tuna,0.0,0.0,0.0
511,171,Salmon,0.0,0.0,0.0
512,171,Clown,0.0,3.0,-3.0
513,172,Tuna,-1.0,1.0,0.0
514,172,Salmon,0.0,0.0,0.0
515,172,Clown,0.0,0.0,0.0
516,173,Tuna,-1.0,1.0,0.0
517,173,Salmon,-1.0,1.0,0.0
518,173,Clown,0.0,0.0,0.0
519,174,Tuna,-1.0,1.0,0.0
520,174,Salmon,0.0,0.0,0.0
521,174,Clown,0.0,0.0,0.0
522,175,Tuna,-1.0,1.0,0.0
523,175,Salmon,0.0,-1.0,1.0
524,175,Clown,0.0,0.0,0.0
525,176,Tuna,0.0,0.0,0.0
526,176,Salmon,0.0,0.0,0.0
527,176,Clown,0.0,0.0,0.0
528,177,Tuna,1.0,-1.0,0.0
529,177,Salmon,-1.0,1.0,0.0
530,177,Clown,0.0,3.0,-3.0
531,178,Tuna,0.0,0.0,0.0
532,178,Salmon,0.0,0.0,0.0
533,178,Clown,0.0,0.0,0.0
534,179,Tuna,0.0,0.0,0.0
535,179,Salmon,0.0,0.0,0.0
536,179,Clown,0.0,0.0,0.0
537,180,Tuna,1.0,-1.0,0.0
538,180,Salmon,1.0,-1.0,0.0
539,180,Clown,-3.0,0.0,3.0
540,181,Tuna,0.0,0.0,0.0
541,181,Salmon,0.0,0.0,0.0
542,181,Clown,3.0,-3.0,0.0
543,182,Tuna,2.0,-2.0,0.0
544,182,Salmon,0.0,0.0,0.0
545,182,Clown,0.0,0.0,0.0
546,183,Tuna,1.0,-1.0,0.0
547,183,Salmon,-1.0,1.0,0.0
548,183,Clown,0.0,0.0,0.0
549,184,Tuna,0.0,1.0,-1.0
550,184,Salmon,1.0,-1.0,0.0
551,184,Clown,0.0,0.0,0.0
552,185,Tuna,0.0,0.0,0.0
553,185,Salmon,0.0,0.0,0.0
554,185,Clown,3.0,-3.0,0.0
555,186,Tuna,0.0,0.0,0.0
556,186,Salmon,0.0,0.0,0.0
557,186,Clown,0.0,0.0,0.0
558,187,Tuna,0.0,0.0,0.0
559,187,Salmon,-2.0,2.0,0.0
560,187,Clown,0.0,0.0,0.0
561,188,Tuna,0.0,0.0,0.0
562,188,Salmon,1.0,-1.0,0.0
563,188,Clown,-3.0,3.0,0.0
564,189,Tuna,0.0,1.0,-1.0
565,189,Salmon,0.0,0.0,0.0
566,189,Clown,-3.0,3.0,0.0
567,190,Tuna,0.0,0.0,0.0
568,190,Salmon,0.0,0.0,0.0
569,190,Clown,0.0,0.0,0.0
570,191,Tuna,1.0,1.0,-2.0
571,191,Salmon,1.0,-1.0,0.0
572,191,Clown,0.0,0.0,0.0
573,192,Tuna,0.0,-1.0,1.0
574,192,Salmon,-1.0,1.0,0.0
575,192,Clown,6.0,-6.0,0.0
576,193,Tuna,1.0,-1.0,0.0
577,193,Salmon,1.0,-1.0,0.0
578,193,Clown,0.0,0.0,0.0
579,194,Tuna,1.0,-2.0,1.0
580,194,Salmon,0.0,0.0,0.0
581,194,Clown,0.0,0.0,0.0
582,195,Tuna,0.0,0.0,0.0
583,195,Salmon,0.0,0.0,0.0
584,195,Clown,0.0,0.0,0.0
585,196,Tuna,1.0,-1.0,0.0
586,196,Salmon,0.0,-1.0,1.0
587,196,Clown,0.0,0.0,0.0
588,197,Tuna,0.0,-1.0,1.0
589,197,Salmon,0.0,-1.0,1.0
590,197,Clown,0.0,0.0,0.0
591,198,Tuna,0.0,0.0,0.0
592,198,Salmon,0.0,0.0,0.0
593,198,Clown,3.0,-3.0,0.0
594,199,Tuna,0.0,0.0,0.0
595,199,Salmon,1.0,-1.0,0.0
596,199,Clown,0.0,0.0,0.0
597,200,Tuna,0.0,0.0,0.0
598,200,Salmon,0.0,-1.0,1.0
599,200,Clown,0.0,0.0,0.0
600,201,Tuna,0.0,0.0,0.0
601,201,Salmon,0.0,0.0,0.0
602,201,Clown,-3.0,3.0,0.0
603,202,Tuna,0.0,-1.0,1.0
604,202,Salmon,1.0,-1.0,0.0
605,202,Clown,0.0,0.0,0.0
606,203,Tuna,0.0,0.0,0.0
607,203,Salmon,1.0,-1.0,0.0
608,203,Clown,-3.0,3.0,0.0
609,204,Tuna,0.0,1.0,-1.0
610,204,Salmon,0.0,0.0,0.0
611,204,Clown,0.0,0.0,0.0
612,205,Tuna,-1.0,1.0,0.0
613,205,Salmon,0.0,0.0,0.0
614,205,Clown,0.0,0.0,0.0
615,206,Tuna,0.0,0.0,0.0
616,206,Salmon,-2.0,3.0,-1.0
617,206,Clown,0.0,3.0,-3.0
618,207,Tuna,0.0,0.0,0.0
619,207,Salmon,0.0,0.0,0.0
620,207,Clown,-3.0,3.0,0.0
621,208,Tuna,0.0,-1.0,1.0
622,208,Salmon,2.0,-1.0,-1.0
623,208,Clown,0.0,0.0,0.0
624,209,Tuna,0.0,0.0,0.0
625,209,Salmon,1.0,-1.0,0.0
626,209,Clown,0.0,-3.0,3.0
627,210,Tuna,0.0,2.0,-2.0
628,210,Salmon,0.0,0.0,0.0
629,210,Clown,0.0,0.0,0.0
630,211,Tuna,0.0,1.0,-1.0
631,211,Salmon,0.0,0.0,0.0
632,211,Clown,0.0,0.0,0.0
633,212,Tuna,0.0,0.0,0.0
634,212,Salmon,0.0,0.0,0.0
635,212,Clown,-3.0,3.0,0.0
636,213,Tuna,0.0,-1.0,1.0
637,213,Salmon,1.0,-1.0,0.0
638,213,Clown,0.0,0.0,0.0
639,214,Tuna,0.0,0.0,0.0
640,214,Salmon,0.0,0.0,0.0
641,214,Clown,0.0,0.0,0.0
642,215,Tuna,0.0,0.0,0.0
643,215,Salmon,-2.0,4.0,-2.0
644,215,Clown,0.0,0.0,0.0
645,216,Tuna,0.0,-1.0,1.0
646,216,Salmon,0.0,0.0,0.0
647,216,Clown,3.0,-3.0,0.0
648,217,Tuna,1.0,-1.0,0.0
649,217,Salmon,0.0,0.0,0.0
650,217,Clown,-3.0,3.0,0.0
651,218,Tuna,0.0,0.0,0.0
652,218,Salmon,0.0,0.0,0.0
653,218,Clown,0.0,0.0,0.0
654,219,Tuna,0.0,0.0,0.0
655,219,Salmon,-1.0,0.0,1.0
656,219,Clown,0.0,0.0,0.0
657,220,Tuna,0.0,0.0,0.0
658,220,Salmon,0.0,0.0,0.0
